uid,lapse_date,subscription_date,price
10008139,2018-03-07,,0
10008140,2017-09-16,2017-10-16,199
10008141,2017-07-13,2017-07-31,199
10008142,2016-11-26,2016-12-01,99
10008143,2017-12-23,2018-01-09,199
10008144,2018-01-28,2018-02-07,99
10008145,2017-07-18,,0
10008146,2016-09-23,2016-10-21,99
10008147,2016-08-29,2016-08-31,99
10008148,2016-11-12,2016-11-14,99
10008149,2017-03-29,,0
10008150,2018-01-19,,0
10008151,2017-06-08,2017-06-13,499
10008152,2017-03-25,2017-04-02,299
10008153,2018-03-08,2018-03-15,299
10008154,2017-01-10,2017-02-08,199
10008155,2017-07-07,2017-07-25,499
10008156,2016-12-15,2016-12-30,99
10008157,2017-01-07,2017-01-16,499
10008158,2017-02-13,2017-03-06,499
10008159,2017-07-30,,0
10008160,2017-10-25,2017-11-05,99
10008161,2018-02-17,2018-03-19,199
10008162,2017-12-26,2018-01-08,299
10008163,2017-09-12,,0
10008164,2017-10-27,2017-11-16,99
10008165,2016-08-26,,0
10008166,2016-08-04,2016-08-17,299
10008167,2016-02-17,,0
10008168,2016-11-16,2016-11-28,299
10008169,2016-10-11,2016-11-03,199
10008170,2017-10-03,,0
10008171,2017-04-21,2017-04-21,499
10008172,2017-05-01,2017-05-19,299
10008173,2016-06-26,2016-07-01,499
10008174,2016-05-24,,0
10008175,2016-05-07,2016-05-11,199
10008176,2017-02-16,2017-03-15,199
10008177,2017-02-10,2017-03-09,99
10008178,2017-06-20,,0
10008179,2016-12-18,,0
10008180,2016-12-24,2017-01-23,299
10008181,2017-01-14,2017-01-20,99
10008182,2016-07-19,2016-07-30,199
10008183,2016-12-03,,0
10008184,2016-08-17,2016-09-16,299
10008185,2016-07-26,2016-08-23,99
10008186,2016-06-03,2016-06-10,499
10008187,2016-07-06,2016-07-13,199
10008188,2017-09-29,2017-10-14,499
10008189,2016-11-12,,0
10008190,2017-10-03,2017-10-24,299
10008191,2016-09-22,,0
10008192,2018-01-02,2018-01-28,99
10008193,2016-11-20,2016-12-11,499
10008194,2016-02-18,2016-02-28,99
10008195,2016-07-23,2016-08-01,199
10008196,2017-03-09,2017-03-14,499
10008197,2017-02-15,,0
10008198,2016-05-30,2016-06-10,499
10008199,2018-03-09,,0
10008200,2016-05-06,,0
10008201,2016-03-02,2016-03-26,199
10008202,2016-05-07,,0
10008203,2017-05-15,,0
10008204,2018-01-05,,0
10008205,2018-02-14,2018-03-14,99
10008206,2016-03-17,,0
10008207,2016-09-23,2016-10-05,499
10008208,2017-08-14,,0
10008209,2017-01-02,2017-01-27,299
10008210,2017-12-05,,0
10008211,2016-11-11,2016-12-04,499
10008212,2016-06-13,,0
10008213,2018-03-10,,0
10008214,2017-12-26,2018-01-17,99
10008215,2017-07-23,2017-07-23,499
10008216,2017-11-13,2017-12-02,499
10008217,2016-10-17,2016-11-04,499
10008218,2017-06-17,2017-07-14,199
10008219,2017-09-14,2017-10-02,299
10008220,2016-07-29,2016-08-07,99
10008221,2016-10-24,,0
10008222,2017-08-17,2017-09-08,499
10008223,2016-04-24,,0
10008224,2017-03-16,,0
10008225,2016-07-05,,0
10008226,2017-06-04,,0
10008227,2016-12-24,,0
10008228,2017-10-08,2017-10-15,99
10008229,2017-01-11,,0
10008230,2016-05-07,,0
10008231,2017-10-29,2017-11-15,199
10008232,2016-08-01,2016-08-18,499
10008233,2016-12-23,2016-12-24,199
10008234,2017-08-19,,0
10008235,2017-12-07,,0
10008236,2017-11-22,,0
10008237,2017-02-12,,0
10008238,2016-04-27,2016-05-12,99
10008239,2017-12-05,2017-12-14,99
10008240,2017-12-11,2017-12-12,499
10008241,2016-06-14,2016-06-29,99
10008242,2016-04-30,,0
10008243,2017-06-02,,0
10008244,2017-09-15,,0
10008245,2018-02-12,,0
10008246,2016-04-29,2016-04-30,199
10008247,2016-11-19,2016-11-23,299
10008248,2017-04-21,2017-04-28,499
10008249,2017-03-05,2017-03-06,499
10008250,2017-06-28,2017-07-10,499
10008251,2017-03-01,2017-03-05,499
10008252,2018-02-03,2018-02-17,199
10008253,2016-02-17,2016-03-18,99
10008254,2018-01-08,2018-01-09,499
10008255,2017-10-24,2017-11-04,299
10008256,2016-09-29,2016-10-08,499
10008257,2017-12-17,2018-01-06,299
10008258,2017-07-28,2017-08-08,99
10008259,2018-01-07,,0
10008260,2016-02-04,2016-03-03,299
10008261,2016-11-07,2016-11-21,299
10008262,2017-07-17,,0
10008263,2017-05-16,2017-06-13,199
10008264,2016-09-25,2016-10-24,199
10008265,2017-09-27,,0
10008266,2017-05-23,2017-05-24,199
10008267,2016-04-29,2016-05-24,499
10008268,2016-05-23,2016-06-07,299
10008269,2018-02-02,2018-02-19,499
10008270,2017-10-02,2017-10-30,99
10008271,2016-06-21,2016-06-26,99
10008272,2017-11-23,,0
10008273,2017-08-13,2017-08-16,99
10008274,2016-03-22,2016-03-31,299
10008275,2016-08-26,2016-09-17,499
10008276,2017-07-07,2017-08-03,499
10008277,2017-06-22,2017-07-03,199
10008278,2016-10-27,2016-11-22,299
10008279,2016-10-20,,0
10008280,2018-01-09,2018-01-14,99
10008281,2016-08-04,2016-08-22,199
10008282,2016-09-08,2016-09-08,499
10008283,2016-04-21,,0
10008284,2018-02-03,2018-02-13,199
10008285,2017-03-15,,0
10008286,2017-12-13,2018-01-04,299
10008287,2016-04-26,,0
10008288,2017-08-09,2017-08-30,499
10008289,2018-03-14,2018-04-03,199
10008290,2016-05-14,2016-06-03,199
10008291,2016-11-10,2016-11-15,299
10008292,2017-05-05,2017-05-09,99
10008293,2018-02-09,2018-03-05,299
10008294,2017-12-31,2018-01-29,299
10008295,2017-05-06,2017-05-19,199
10008296,2016-05-31,2016-06-01,199
10008297,2017-11-22,,0
10008298,2017-01-17,2017-02-15,299
10008299,2017-04-15,,0
10008300,2017-08-22,,0
10008301,2016-08-07,,0
10008302,2017-08-03,2017-08-19,199
10008303,2018-01-13,2018-02-12,299
10008304,2016-09-16,2016-09-22,299
10008305,2017-02-20,2017-03-14,199
10008306,2016-06-10,,0
10008307,2016-07-20,2016-08-09,199
10008308,2016-12-26,2017-01-24,99
10008309,2016-03-06,2016-03-15,99
10008310,2016-08-19,2016-09-17,99
10008311,2016-07-17,2016-07-24,299
10008312,2017-06-23,2017-06-23,199
10008313,2017-06-25,2017-07-12,499
10008314,2016-10-03,2016-10-06,99
10008315,2016-09-11,2016-10-03,199
10008316,2017-01-06,,0
10008317,2017-08-23,2017-09-02,499
10008318,2017-07-21,,0
10008319,2017-04-15,2017-04-22,99
10008320,2017-07-28,2017-08-04,99
10008321,2017-10-14,2017-10-14,299
10008322,2017-10-05,2017-10-31,99
10008323,2016-06-29,2016-07-27,99
10008324,2018-01-05,,0
10008325,2017-10-13,,0
10008326,2017-01-21,2017-02-05,299
10008327,2018-02-14,,0
10008328,2017-07-17,2017-07-28,299
10008329,2017-02-07,2017-02-14,299
10008330,2017-03-18,,0
10008331,2016-10-09,2016-10-21,299
10008332,2016-02-14,,0
10008333,2016-09-02,,0
10008334,2017-07-20,,0
10008335,2016-02-20,2016-02-23,199
10008336,2017-06-02,2017-07-02,499
10008337,2018-01-14,,0
10008338,2017-04-11,,0
10008339,2016-12-17,,0
10008340,2016-03-23,,0
10008341,2017-01-22,,0
10008342,2017-12-29,2018-01-20,499
10008343,2018-01-19,,0
10008344,2017-09-29,2017-10-28,299
10008345,2017-01-13,,0
10008346,2016-12-22,2017-01-11,499
10008347,2017-07-11,,0
10008348,2017-12-18,,0
10008349,2016-09-06,2016-09-13,199
10008350,2017-07-06,,0
10008351,2017-03-11,,0
10008352,2016-02-19,2016-03-06,199
10008353,2017-09-02,,0
10008354,2016-11-20,2016-11-22,199
10008355,2016-02-15,2016-02-26,299
10008356,2016-12-22,,0
10008357,2017-10-18,,0
10008358,2016-07-07,2016-07-13,99
10008359,2016-05-14,,0
10008360,2017-09-20,2017-10-19,199
10008361,2017-09-28,2017-10-16,99
10008362,2017-12-17,2018-01-10,499
10008363,2018-02-23,2018-03-06,499
10008364,2018-03-15,,0
10008365,2016-11-08,,0
10008366,2016-06-26,,0
10008367,2017-06-28,2017-07-08,499
10008368,2016-04-08,2016-05-02,499
10008369,2017-06-18,2017-06-26,499
10008370,2016-04-09,,0
10008371,2017-08-12,2017-08-31,299
10008372,2017-03-19,2017-03-23,299
10008373,2016-04-04,,0
10008374,2017-09-14,2017-09-22,499
10008375,2018-03-07,2018-03-29,499
10008376,2016-09-24,2016-10-05,199
10008377,2017-03-02,2017-03-14,99
10008378,2016-06-18,2016-07-12,99
10008379,2018-03-17,,0
10008380,2016-12-12,,0
10008381,2017-11-27,2017-12-17,299
10008382,2017-03-29,2017-04-10,299
10008383,2016-06-11,2016-06-16,199
10008384,2016-09-13,2016-10-05,199
10008385,2017-09-26,2017-10-26,99
10008386,2017-05-18,2017-06-09,199
10008387,2016-05-28,,0
10008388,2017-10-30,2017-11-29,199
10008389,2018-02-08,,0
10008390,2017-01-04,,0
10008391,2017-03-25,2017-04-13,299
10008392,2017-04-10,2017-04-17,199
10008393,2016-07-28,,0
10008394,2017-05-07,2017-05-19,299
10008395,2017-09-19,,0
10008396,2017-12-07,2017-12-07,99
10008397,2018-02-11,2018-03-07,199
10008398,2018-01-18,2018-01-19,499
10008399,2016-05-14,2016-06-06,499
10008400,2016-05-24,2016-05-28,499
10008401,2017-12-31,,0
10008402,2016-10-28,2016-11-11,199
10008403,2017-08-16,2017-09-10,99
10008404,2016-12-02,2016-12-15,299
10008405,2018-02-03,,0
10008406,2017-10-15,,0
10008407,2016-03-26,,0
10008408,2017-07-08,2017-07-29,199
10008409,2017-04-09,2017-05-01,299
10008410,2016-08-08,,0
10008411,2017-02-23,,0
10008412,2017-11-28,2017-12-01,199
10008413,2016-12-31,,0
10008414,2017-01-11,2017-01-26,499
10008415,2016-10-22,2016-11-17,199
10008416,2016-05-14,,0
10008417,2017-12-06,,0
10008418,2016-06-20,,0
10008419,2018-02-18,,0
10008420,2017-08-09,,0
10008421,2016-09-26,2016-09-28,99
10008422,2017-04-05,2017-04-30,99
10008423,2017-10-01,2017-10-22,499
10008424,2016-05-08,2016-05-14,99
10008425,2017-05-06,2017-06-04,499
10008426,2017-08-18,,0
10008427,2017-10-13,2017-10-31,299
10008428,2016-10-14,,0
10008429,2016-02-11,,0
10008430,2016-07-27,,0
10008431,2017-02-27,2017-02-27,499
10008432,2016-11-20,,0
10008433,2017-03-03,2017-03-20,99
10008434,2017-02-23,2017-03-20,499
10008435,2017-07-21,2017-08-20,299
10008436,2017-10-30,,0
10008437,2016-10-23,,0
10008438,2016-06-12,2016-07-08,199
10008439,2016-11-04,,0
10008440,2017-08-07,2017-08-08,299
10008441,2016-05-11,2016-05-24,199
10008442,2017-03-10,2017-03-16,299
10008443,2016-11-10,,0
10008444,2016-11-03,2016-11-24,199
10008445,2016-06-18,2016-06-29,99
10008446,2016-09-08,2016-09-13,499
10008447,2016-04-09,2016-04-20,99
10008448,2016-07-26,2016-08-14,499
10008449,2017-02-07,2017-02-16,99
10008450,2018-01-09,2018-02-02,499
10008451,2017-07-29,,0
10008452,2016-11-27,2016-12-20,299
10008453,2016-09-15,2016-10-02,499
10008454,2017-11-09,2017-11-11,299
10008455,2017-02-06,2017-02-11,299
10008456,2017-11-07,2017-11-14,299
10008457,2017-03-05,2017-03-19,499
10008458,2016-06-22,2016-07-06,99
10008459,2018-02-26,2018-02-27,499
10008460,2016-06-16,,0
10008461,2017-08-26,2017-09-20,499
10008462,2016-03-27,2016-04-10,199
10008463,2017-11-06,2017-11-18,499
10008464,2017-02-16,,0
10008465,2017-05-16,2017-05-30,299
10008466,2016-08-26,2016-08-28,99
10008467,2017-10-30,,0
10008468,2017-10-27,2017-11-05,99
10008469,2018-02-12,,0
10008470,2016-03-06,,0
10008471,2016-10-23,,0
10008472,2017-09-25,2017-10-24,499
10008473,2016-02-21,2016-02-25,99
10008474,2016-06-19,2016-06-26,299
10008475,2016-10-22,2016-11-21,499
10008476,2017-03-06,2017-03-16,499
10008477,2017-05-02,2017-05-10,99
10008478,2016-05-30,2016-06-24,99
10008479,2018-02-02,2018-02-03,299
10008480,2017-02-17,2017-03-04,299
10008481,2017-07-19,,0
10008482,2016-03-10,,0
10008483,2018-02-16,2018-02-19,499
10008484,2018-02-22,2018-02-26,199
10008485,2017-11-01,,0
10008486,2016-02-22,2016-03-14,299
10008487,2017-08-20,2017-09-01,199
10008488,2016-03-18,2016-03-27,199
10008489,2018-02-15,2018-03-17,99
10008490,2017-07-23,2017-07-24,99
10008491,2017-02-18,,0
10008492,2017-05-27,2017-06-25,299
10008493,2016-03-19,,0
10008494,2017-12-10,2017-12-14,199
10008495,2016-04-21,,0
10008496,2017-10-22,2017-11-21,299
10008497,2016-03-16,2016-04-15,199
10008498,2016-11-01,2016-11-19,499
10008499,2017-12-24,,0
10008500,2016-12-07,,0
10008501,2016-09-19,2016-10-03,499
10008502,2016-04-26,2016-05-02,299
10008503,2016-05-15,,0
10008504,2018-02-24,,0
10008505,2016-07-26,2016-08-25,199
10008506,2018-02-15,2018-03-03,199
10008507,2017-09-12,2017-10-03,199
10008508,2017-10-30,2017-11-27,99
10008509,2016-08-07,2016-08-17,99
10008510,2016-03-31,2016-04-21,499
10008511,2016-09-07,2016-09-13,499
10008512,2017-09-10,2017-09-25,499
10008513,2017-09-25,,0
10008514,2016-05-26,,0
10008515,2017-05-15,2017-06-08,199
10008516,2016-07-16,2016-08-11,299
10008517,2017-10-30,2017-11-29,499
10008518,2017-04-20,,0
10008519,2016-09-20,2016-10-15,299
10008520,2016-05-24,2016-06-18,99
10008521,2017-06-22,2017-06-24,99
10008522,2017-10-04,2017-10-14,499
10008523,2016-06-30,2016-07-18,299
10008524,2017-09-06,2017-09-23,499
10008525,2017-02-04,2017-03-03,99
10008526,2017-01-14,2017-01-28,299
10008527,2016-07-16,2016-08-10,299
10008528,2016-04-12,2016-05-11,499
10008529,2017-01-18,2017-02-01,99
10008530,2016-02-11,2016-02-24,499
10008531,2018-02-10,2018-02-11,299
10008532,2017-10-30,2017-11-02,499
10008533,2016-07-02,,0
10008534,2016-07-11,2016-07-23,499
10008535,2017-02-20,2017-03-22,199
10008536,2017-12-22,,0
10008537,2016-06-23,2016-07-04,299
10008538,2016-06-18,,0
10008539,2016-08-24,2016-08-28,199
10008540,2016-05-06,2016-05-30,99
10008541,2018-01-26,2018-02-06,199
10008542,2017-09-03,,0
10008543,2017-01-21,2017-01-28,99
10008544,2017-05-16,2017-05-18,199
10008545,2016-12-14,,0
10008546,2017-06-26,,0
10008547,2016-02-19,,0
10008548,2017-03-19,,0
10008549,2017-03-13,,0
10008550,2017-03-08,2017-03-20,499
10008551,2016-05-11,2016-05-31,499
10008552,2017-09-15,2017-10-11,299
10008553,2017-12-26,2017-12-29,299
10008554,2016-02-18,2016-02-20,499
10008555,2016-07-04,2016-07-27,499
10008556,2016-06-08,2016-06-20,99
10008557,2016-12-11,,0
10008558,2017-01-31,,0
10008559,2017-05-07,2017-05-15,499
10008560,2016-07-10,2016-08-04,499
10008561,2017-10-23,,0
10008562,2017-02-10,2017-02-14,199
10008563,2016-12-28,2017-01-01,299
10008564,2017-12-16,,0
10008565,2017-11-26,2017-11-26,199
10008566,2016-02-20,,0
10008567,2017-07-30,2017-08-13,99
10008568,2017-08-25,,0
10008569,2017-05-07,2017-05-18,199
10008570,2016-07-07,2016-07-30,499
10008571,2017-01-29,2017-02-26,299
10008572,2018-01-18,2018-02-12,299
10008573,2017-09-27,2017-10-10,299
10008574,2018-01-30,2018-02-16,199
10008575,2016-12-19,2016-12-27,299
10008576,2016-04-29,,0
10008577,2016-07-22,2016-08-11,299
10008578,2016-03-11,2016-03-30,299
10008579,2016-08-21,,0
10008580,2018-02-02,2018-02-14,199
10008581,2017-08-12,2017-08-26,199
10008582,2016-09-30,2016-10-06,99
10008583,2017-06-20,2017-06-23,499
10008584,2016-04-28,2016-05-21,199
10008585,2017-11-30,2017-12-20,299
10008586,2017-12-05,,0
10008587,2017-07-16,,0
10008588,2017-11-21,,0
10008589,2018-01-13,,0
10008590,2016-06-30,2016-07-12,299
10008591,2016-05-10,2016-06-06,199
10008592,2016-10-04,,0
10008593,2017-10-17,2017-10-24,199
10008594,2018-01-31,,0
10008595,2017-07-21,,0
10008596,2017-06-10,2017-06-26,99
10008597,2016-11-15,2016-11-28,99
10008598,2017-03-21,2017-04-09,99
10008599,2017-10-07,,0
10008600,2016-04-19,2016-05-14,299
10008601,2017-02-19,,0
10008602,2017-04-13,2017-04-21,99
10008603,2017-07-12,2017-07-23,199
10008604,2017-01-06,,0
10008605,2016-03-30,2016-04-29,299
10008606,2018-01-06,,0
10008607,2017-10-29,,0
10008608,2017-07-28,2017-07-28,99
10008609,2017-12-21,2017-12-31,99
10008610,2016-09-06,2016-09-24,499
10008611,2016-05-10,,0
10008612,2016-05-13,,0
10008613,2017-10-22,2017-11-02,499
10008614,2018-02-24,2018-03-11,99
10008615,2016-05-29,,0
10008616,2016-02-07,2016-02-07,199
10008617,2017-02-22,2017-02-24,299
10008618,2017-05-23,2017-06-16,199
10008619,2017-07-06,2017-07-25,299
10008620,2016-11-07,,0
10008621,2016-03-13,2016-04-01,99
10008622,2017-08-12,,0
10008623,2016-05-06,2016-05-22,199
10008624,2017-06-18,2017-06-21,299
10008625,2016-10-03,2016-10-13,99
10008626,2016-09-11,2016-09-15,499
10008627,2016-05-24,2016-06-18,499
10008628,2017-07-28,2017-08-04,299
10008629,2016-12-26,,0
10008630,2017-06-17,,0
10008631,2016-07-02,,0
10008632,2016-09-04,2016-09-14,199
10008633,2017-06-03,,0
10008634,2018-02-27,2018-03-25,199
10008635,2016-10-29,2016-11-24,199
10008636,2017-03-06,,0
10008637,2017-01-15,2017-02-09,99
10008638,2017-03-28,2017-04-16,499
10008639,2016-10-18,,0
10008640,2017-07-03,2017-07-18,299
10008641,2018-01-17,2018-02-02,199
10008642,2016-10-21,,0
10008643,2016-12-14,2017-01-08,199
10008644,2018-01-14,2018-01-16,499
10008645,2016-05-26,2016-05-26,199
10008646,2016-08-30,2016-09-21,199
10008647,2016-07-09,,0
10008648,2017-05-22,2017-06-16,199
10008649,2017-11-02,2017-11-19,99
10008650,2016-06-27,2016-07-22,199
10008651,2017-04-22,2017-05-16,99
10008652,2016-04-18,2016-05-13,99
10008653,2016-10-19,2016-11-12,499
10008654,2016-03-23,2016-04-20,99
10008655,2016-10-15,2016-11-05,299
10008656,2018-02-02,,0
10008657,2017-08-04,,0
10008658,2016-10-05,2016-10-23,199
10008659,2016-11-14,2016-11-16,499
10008660,2016-10-11,,0
10008661,2017-10-20,2017-11-04,99
10008662,2018-01-09,2018-01-27,199
10008663,2016-09-01,2016-09-24,299
10008664,2016-05-02,,0
10008665,2017-07-28,2017-08-06,299
10008666,2017-09-27,2017-10-13,99
10008667,2016-09-19,,0
10008668,2017-11-04,,0
10008669,2018-02-04,2018-02-08,499
10008670,2016-02-13,2016-03-14,499
10008671,2017-07-17,,0
10008672,2017-04-20,2017-05-13,299
10008673,2017-06-17,,0
10008674,2017-07-10,2017-07-28,99
10008675,2017-10-11,,0
10008676,2017-03-12,2017-03-18,499
10008677,2017-11-01,2017-11-19,499
10008678,2017-07-28,2017-08-22,99
10008679,2017-12-12,2017-12-30,499
10008680,2016-11-14,2016-12-01,199
10008681,2017-04-01,,0
10008682,2017-04-11,,0
10008683,2016-04-21,2016-05-08,99
10008684,2017-06-02,2017-06-29,199
10008685,2016-07-31,,0
10008686,2017-01-23,,0
10008687,2018-01-02,2018-01-29,99
10008688,2016-10-12,2016-10-17,299
10008689,2016-07-15,2016-08-11,99
10008690,2017-05-10,2017-05-14,299
10008691,2016-10-13,2016-10-20,199
10008692,2017-03-29,2017-03-29,99
10008693,2016-08-16,2016-08-27,99
10008694,2016-08-31,2016-09-28,99
10008695,2017-08-10,,0
10008696,2017-07-09,,0
10008697,2016-03-23,,0
10008698,2016-10-22,2016-11-05,99
10008699,2016-12-21,2016-12-25,299
10008700,2017-08-08,,0
10008701,2016-02-07,2016-02-16,99
10008702,2018-02-11,,0
10008703,2016-03-15,2016-03-17,299
10008704,2016-07-21,,0
10008705,2016-05-12,2016-06-06,499
10008706,2018-02-04,2018-02-28,99
10008707,2017-09-02,2017-09-07,299
10008708,2017-10-26,,0
10008709,2017-09-11,2017-10-04,299
10008710,2016-11-22,2016-11-28,199
10008711,2016-08-23,,0
10008712,2017-06-05,2017-06-26,499
10008713,2016-12-14,,0
10008714,2016-07-20,,0
10008715,2016-09-05,2016-09-23,99
10008716,2017-06-15,2017-07-09,299
10008717,2016-08-11,2016-08-19,299
10008718,2016-12-29,,0
10008719,2016-07-02,,0
10008720,2017-08-06,2017-08-24,499
10008721,2016-02-23,2016-03-14,499
10008722,2017-12-29,2018-01-22,199
10008723,2016-09-03,2016-09-14,99
10008724,2016-03-14,2016-03-14,99
10008725,2017-01-26,,0
10008726,2017-10-17,,0
10008727,2018-02-12,,0
10008728,2017-03-20,2017-04-05,299
10008729,2017-03-24,2017-03-27,99
10008730,2017-10-14,2017-11-05,499
10008731,2017-11-11,,0
10008732,2017-10-09,2017-10-19,199
10008733,2016-12-12,2016-12-23,299
10008734,2017-11-13,,0
10008735,2017-04-05,,0
10008736,2018-03-08,2018-03-27,99
10008737,2017-06-13,2017-06-30,199
10008738,2017-01-14,,0
10008739,2016-04-15,,0
10008740,2016-09-20,2016-10-19,299
10008741,2018-01-24,2018-02-07,299
10008742,2017-08-23,2017-08-28,499
10008743,2016-03-09,2016-03-20,299
10008744,2016-10-19,,0
10008745,2017-04-21,2017-05-18,299
10008746,2016-08-30,2016-09-26,499
10008747,2017-05-03,,0
10008748,2017-11-11,2017-11-12,499
10008749,2016-11-08,2016-11-09,99
10008750,2017-08-23,2017-08-26,499
10008751,2017-08-18,,0
10008752,2016-08-24,,0
10008753,2016-02-05,2016-03-05,199
10008754,2017-10-11,2017-10-12,99
10008755,2016-09-30,2016-10-08,99
10008756,2016-06-27,2016-07-22,99
10008757,2017-12-22,2018-01-18,499
10008758,2017-12-17,2017-12-18,299
10008759,2016-12-19,2016-12-26,99
10008760,2017-02-21,,0
10008761,2017-02-27,2017-03-09,499
10008762,2017-11-12,2017-11-27,499
10008763,2017-12-18,2018-01-16,299
10008764,2018-03-06,2018-04-03,499
10008765,2016-10-07,2016-10-23,199
10008766,2017-04-03,,0
10008767,2017-02-03,2017-02-27,299
10008768,2017-11-09,2017-11-15,99
10008769,2017-04-22,2017-04-22,199
10008770,2016-02-22,2016-03-23,499
10008771,2017-08-03,2017-08-23,299
10008772,2017-07-23,,0
10008773,2016-11-08,2016-11-25,499
10008774,2016-11-05,2016-11-23,199
10008775,2016-05-30,2016-06-26,299
10008776,2016-10-10,,0
10008777,2017-05-22,2017-06-16,99
10008778,2016-04-05,2016-04-17,199
10008779,2017-09-08,2017-09-19,299
10008780,2016-11-29,2016-12-25,299
10008781,2016-12-13,2016-12-24,99
10008782,2016-07-23,2016-08-04,299
10008783,2017-03-21,2017-04-18,99
10008784,2016-10-17,2016-11-14,499
10008785,2016-11-11,2016-11-28,199
10008786,2016-04-13,,0
10008787,2016-04-19,,0
10008788,2016-03-15,,0
10008789,2018-02-14,2018-03-02,99
10008790,2016-02-03,,0
10008791,2017-04-18,,0
10008792,2016-04-19,2016-04-30,99
10008793,2017-02-11,2017-02-25,199
10008794,2017-12-24,2018-01-03,499
10008795,2016-06-18,,0
10008796,2016-02-07,2016-02-15,499
10008797,2018-01-25,2018-02-13,99
10008798,2017-06-27,,0
10008799,2017-12-27,,0
10008800,2018-03-04,2018-03-18,499
10008801,2018-01-27,2018-02-12,199
10008802,2016-04-17,2016-04-30,99
10008803,2016-03-14,,0
10008804,2016-07-06,2016-08-04,499
10008805,2017-07-14,2017-08-07,99
10008806,2016-09-07,2016-10-04,499
10008807,2017-09-07,2017-09-23,199
10008808,2016-08-08,,0
10008809,2016-10-19,2016-10-29,199
10008810,2016-06-23,2016-07-10,299
10008811,2017-05-30,2017-05-31,99
10008812,2017-11-02,2017-11-23,499
10008813,2016-11-04,,0
10008814,2018-01-02,2018-01-10,499
10008815,2017-11-24,2017-12-14,499
10008816,2016-12-03,,0
10008817,2017-09-29,2017-09-30,499
10008818,2017-08-03,2017-08-29,199
10008819,2016-07-05,2016-08-01,199
10008820,2016-11-26,,0
10008821,2017-01-12,2017-02-04,499
10008822,2017-03-29,2017-04-15,99
10008823,2017-04-01,2017-04-13,499
